"","cl1","cl2","cl3","cl4"
"INPPL1",-0.00105246149152323,0.00112833381859623,-0.00199259719930129,0.00233978929619985
"INSIG1",-0.000115117950954528,-0.0028759614743025,0.00236718906898884,0.0106109266403824
"INSIG2",0.0049134874372564,-0.00199986956142594,0.000169452237820155,0.00443106281628119
"INSL3",-0.00414585182818813,0.00207487374480896,-0.000728454625110983,-0.00190914228959938
"INSL4",-0.00197058279561415,-0.00167404166818668,0.000546691670436713,-0.00127148967183793
"INSL6",-0.00365662554735564,-0.00205533997728941,-0.00372632045543295,-0.00236668801097895
"INSM1",0.00259225878894488,-0.0110283454089215,0.00607323948371626,-0.00894943597775673
"INSR",0.000876741172596627,-0.0037042602877361,0.000771954538650733,-0.000954805836835909
"INTS1",-0.00383472624242216,-0.00024012553036096,-0.00633346708916758,0.00119498210978297
"INTS12",-0.000294786990020856,-0.00348425611119058,-0.000228204901784216,0.00720521833364697
"INTS5",-0.00210842266961859,-0.00275004020079616,-0.0019925638807591,0.00343608304882746
"INTS6",-0.00565835647634212,0.00759327104480448,-0.00531403372727224,0.00546034867733087
"INTS7",-0.00422391932521873,-0.00484517881885164,-0.00171603444587896,0.0049377322103892
"INTS8",-0.00557088457264959,-0.00093820558820517,-0.00503755090774617,0.00648509250325001
"INTS9",0.0013656801483602,-0.00485763629369809,0.00140058829070213,-0.001043806235237
"INVS",-0.00104480636027732,0.00236556980397029,-0.00255264559598388,0.00656910959284315
"IP6K2",-0.00526452855734125,0.00364963612008621,0.00487025299582363,8.53807195364924e-05
"IPCEF1",0.00210144616019788,-0.00112775417036227,0.00202910710952138,-0.00451427785077561
"IPO13",-0.00232577714345041,0.00235404960365548,-0.000907279414822848,0.00168886684594579
"IPO4",-0.00371738781097191,-0.00704040399672337,-0.00308805102638833,0.00459335795251651
"IPO5",-0.00670196884189422,0.00273481402103594,-0.00742896363631987,0.0106873691474884
"IPO8",-0.00112075143132246,-0.00174139317777286,0.00176389585076777,-0.00111537161363034
"IPO9",-0.00297320459035116,0.00162087376578514,-0.00606715859704142,0.00478131771769188
"IPPK",-0.00113710351418371,-0.0063758021044172,-0.00447592981468755,0.00196148961769287
"IQCA1",0.00414583508625956,0.00291433247578842,-0.000379048971459188,-0.00197317458110465
"IQCC",-0.00274203668699484,-0.00691436908771966,0.00113303164696869,-0.00148726505398518
"IQCE",-0.00226167233404067,-0.000935868007709007,0.00115106120854827,0.00228812251238786
"IQCG",0.00247386926251505,0.00337388276368,0.000467036224956449,-0.00289639418476256
"IQCH",-0.00181019383229725,0.00166330201913454,-0.00080225692056885,-0.000709950292816242
"IQCK",0.000302933390082394,-0.00271709312225709,0.0014538054390595,0.00534409755938739
"IQGAP1",0.000823720897068913,-0.00345605298958685,0.0075177158212708,0.000904598050519815
"IQGAP2",0.00174510659164344,-0.0167072519736119,0.0223366942126704,-0.00881140393321414
"IQSEC1",0.00173724820359432,0.00649770122681607,0.0020542304277329,-6.45073404247512e-05
"IQSEC2",-0.00364933996680261,0.00265965673898397,-0.000998424309612592,-0.00283630748395262
"IRAK1",-0.00394405484547041,0.00163148257694504,-0.00800704267552267,0.00765700220448363
"IRAK3",0.0134159942221495,0.00129316707711138,0.00248696701385544,-0.00250645302753977
"IRAK4",-0.00323863396981246,0.00264833645607216,0.00118389364061323,0.00318077235401531
"IREB2",0.000540268844356982,-0.00263381463475805,0.00339039315975326,0.00587508877440164
"IRF1",0.00786243599494391,-0.0134750044794911,-0.00636079627816274,0.00354646545580326
"IRF2",0.00444457727972039,-0.00292805019386217,0.00976023045747734,0.00483055961215264
"IRF2BP1",-0.00447663055785224,-0.00244381749898875,-0.00735867857649281,0.000411797732160228
"IRF3",-0.00224943039561236,-0.00411358813832029,-0.00224877113440609,0.00215555047166463
"IRF4",0.00527894908223864,0.000575003755264852,0.00523116933718156,-0.00302844442870338
"IRF5",0.00472059783427806,0.00206765081202277,-0.00483388356946905,-0.00127321444821403
"IRF6",-0.00261312738548228,-0.00103744944817661,0.00994603582600884,0.00235215690068419
"IRF7",0.0129811098056143,-0.00910093813176816,-0.0108065432040141,-0.00162310690722774
"IRF8",0.00299321234945768,-0.00627948241774707,-0.00099956080711241,0.00633170359557655
"IRF9",0.00966623206180562,-0.005520475220782,-0.00241079721195256,0.00078366390353126
"IRGC",-0.00238784310358808,-0.00111967094399977,-0.00492386788210613,-0.00284016584500574
"IRS1",0.0108822054734965,0.00235091269950637,-0.00632398443280627,0.00508983809015437
"IRS2",-0.00376064502445589,0.0045897802791109,0.00243493886464929,0.00132798167837674
"IRS4",-0.00265149627322933,0.00228314888948164,0.000485606759111127,-0.0013515498242526
"IRX5",-0.000685276316786403,0.00723071448775859,-0.00277242515506809,-0.00497203942919741
"ISCU",0.00377202864151765,0.0020653475673077,0.00308987807318428,0.00531039426932532
"ISG15",0.01978622584907,-0.0159248420871734,-0.0211129869030873,0.00322015413674237
"ISG20",0.0162462095994268,-0.0197665591315447,-0.00256752467486284,-0.000865063359520681
"ISG20L2",-0.00439642252867875,0.000662900586541594,-0.00152542135091416,0.00718010456072942
"ISLR",0.0274927011337098,0.018564933233674,-0.00730072758057021,0.00557621887090519
"ISOC1",0.000749016464807334,-0.00553278893940616,-0.00060077737552031,0.0116534160387013
"ISOC2",-0.00148959763241089,-0.00875882247577976,0.00265233284028144,0.00210823137239773
"ISYNA1",0.0039999184856385,8.35625293342118e-05,-0.00813949810140364,-0.000638646881596988
"ITCH",-0.00727367463272485,0.00578381447137728,-0.00468931288585669,0.00667292845996122
"ITFG1",0.00146834246252418,0.000439240759890346,0.0107433884052963,0.00244858137280484
"ITGA1",0.00868126298041758,0.00686362669328925,0.0020770207397899,0.00201603735796953
"ITGA10",0.00409079481701806,0.00448602391882113,-0.000853137082685041,-0.00303361347220353
"ITGA2",-0.00460265127234052,-0.00180407592291723,0.00251847138451181,0.00766139399309322
"ITGA2B",-0.00286988729635573,-0.000999869784716251,-0.00133254902134882,-0.0055131751488988
"ITGA5",0.0208649109748908,0.00509150827918608,-0.0114703575626879,0.0012092936410136
"ITGA6",-0.00429209238908633,-0.00354553219700186,0.00822199152349028,0.00928206305971052
"ITGA8",0.00375347634936553,0.00841602190426707,0.0101704814542273,-0.00335124674920125
"ITGAE",0.00667197521738732,-0.00770161652610466,-0.000519826202763295,0.00461391541141655
"ITGAL",0.0121692050140171,-0.0041607774541614,-0.000716006802542026,-0.00226347446595683
"ITGAM",0.0240111355468329,-0.000787648694145565,-0.00941767404162883,7.78824604466537e-05
"ITGAV",0.0142242558335057,0.00221457919326138,0.000233332237563242,0.00341957894483884
"ITGAX",0.0203513691406779,-0.00613623706015269,-0.00718468813844474,-0.00397555179327298
"ITGB1BP1",0.0026257558888072,-0.00259367385240596,-0.00738636111059553,0.00777683404014627
"ITGB2",0.032658218197143,-0.00524554386022409,-0.00417642041718782,0.00223528568219482
"ITGB3BP",-0.00264208515847172,-0.004675757874339,-0.00153844885545359,0.00743696317771096
"ITGB4",-0.000347787891548692,-0.00725127141330562,0.00026324055052908,6.13401255232281e-05
"ITGB5",0.00616464976262102,0.0063562022709777,-0.00197223924842753,0.00395300686220346
"ITGB7",0.0118035350076084,-0.0115105919261582,0.00576054024911968,-0.00545004704326476
"ITGB8",-0.000714689014437134,0.00286703264687828,-0.00491765272800564,-0.00197619729806074
"ITGBL1",0.0149969664693989,0.0155103364647721,-0.00968719849756706,-0.0024616856046678
"ITIH2",-0.00267397500915916,0.00229325782338293,0.000375576385369854,-0.00195517387363763
"ITIH4",0.00173669306469427,0.00044454348583561,-0.00290522671036816,-0.00375520876384804
"ITIH5",0.0115935772637668,0.0148063618320424,0.0133317680186988,0.00177331448872693
"ITK",0.0148241997162932,-0.00315453288054886,0.0018544098626533,-0.00100791753720069
"ITM2A",0.0178503939113195,-0.000714994755346396,0.00587349490567817,-0.00590307250487015
"ITM2B",0.0049344162338412,0.00348747013009465,0.00619038763840883,0.00301887100129932
"ITM2C",0.000525567083483614,-0.00158151899841272,0.0350219097249539,-0.00394290801288259
"ITPA",-0.00280056604469762,-0.000687742452443737,-0.00165744824745555,0.0038596291600253
"ITPK1",-0.00229899737985015,-0.00672619274375926,-0.0019511272573373,-0.000135946329478451
"ITPKA",-0.00159821695219939,-0.0143990477725694,0.00314828431563811,-0.00168398766420889
"ITPKB",0.00500168844189164,0.00294758426985675,0.000858739635969416,-0.000373178892293249
"ITPR1",0.0143182952089541,0.00934135002412464,0.00458192874892902,-0.000177977031883031
"ITPR2",0.00171850794134709,0.00799854484206874,0.00528849747248441,0.00290181811327476
"ITPR3",-0.00707749224535525,-0.00499176546801568,-0.00112394372090954,0.00220398494021753
"ITSN1",0.00186145839476636,0.00144453233540994,-0.000432753376375711,-0.00116743399573543
"ITSN2",0.00155769537771959,0.00126377595822981,-0.00254850185872596,0.000726736109833038
"IVD",-0.00185837313497308,-0.00851444163015807,0.00439166803986129,-0.000536969877280282
"IVNS1ABP",0.00345135118184833,-0.00826031041486652,0.00674858860702432,0.00209147837040042
"IZUMO4",-0.00112645659753198,-0.00557957621376666,0.00355282334937012,-0.00361496359506199
"JAG1",0.00702358664484917,-0.00296532240033954,0.00191609809311773,0.00310206918939918
"JAG2",-0.0066104525591606,0.0055007611605598,-0.00926830998312564,0.00326715273492182
"JAK1",0.00652450457452893,0.00217502888574114,0.00916731690850748,0.00266525721539024
"JAK2",0.0126490633446972,-0.0161294762930987,-0.00276289753943037,0.000313854748937614
"JAK3",0.00580374556929112,-0.000364249471197242,-0.00402694325699914,0.00167801130379261
"JAM2",0.0184410242547287,0.0147436488404188,-0.0026342206041741,-0.00402396318490117
"JAM3",0.0181237465115995,0.0167163828178152,-0.000412067640810066,-0.000746707509386364
"JARID2",-0.00344852048104831,0.00827597714021175,-0.00277646968079921,0.00263078194234458
"JMJD1C",0.000198197994650229,0.00456312349253606,-0.00170267599544816,0.00611048515193093
"JMJD4",-0.00473681963337095,0.000289422852289445,-0.00391401601949165,0.00381249406531535
"JMJD6",0.00134108909909947,-0.00222931214365813,-0.00622907544362621,0.00558948898063685
"JOSD1",0.00334571037403105,-0.00285549983670859,0.00731502921415945,0.00200660866014581
"JPH3",-0.00240029120105467,-0.000271126435881353,-0.00269054302421121,-0.0059659484804116
"JRK",-0.00588076379715136,0.00511713169236478,-0.00624629143157068,-0.000965649897532334
"JRKL",-0.00271879082732857,0.00673548378805256,-0.0025633930488258,0.00441780343439521
"JUN",-0.00468908763883202,0.0102310894468983,0.00906238099664212,0.00596213112774234
"JUNB",0.00564059774438651,0.00385339435350207,0.00551322997229874,0.00530221243517839
"JUP",-0.00549426368832249,0.00536084066133508,0.00199857034755229,0.00700535676527282
"KAL1",0.0230416216774465,0.00798018857724075,-0.00880809844857576,0.00359971065060821
"KALRN",-0.00469731938078325,0.00275671757259818,0.00884113844593592,0.000247897738097197
"KANK1",-0.00918481669836898,0.0131697512466443,0.0101160170028817,0.00670364473487188
"KANK2",0.0125989442957303,0.0112009455452238,0.000891732867026737,0.00173771313369064
"KANK3",0.00725525640829843,-0.0016277790923368,-0.00521014589214915,-0.00367436484028842
"KARS",-0.00364897191363981,-0.00151760350435704,-0.00493753333144988,0.00468224119680556
"KAT2A",-0.00589988891867796,0.00586221037572507,-0.00448358907338053,0.0025784651693741
"KAT5",-0.00286016502375525,-0.00193456059994371,0.00224482845042384,0.00306430596340928
"KAT6A",-0.00341700599241427,0.00844946148193708,-0.00110251643361107,0.00188993254704996
"KAT6B",0.00191480686601268,-0.00260557379847489,0.00439636569884734,0.00211881440415918
"KAT7",-0.00249583183359358,0.00274686388803333,0.00196659102719191,0.00416644836488935
"KAT8",-0.00358109623857222,0.00344614500947917,0.000981768689580527,0.00310730178191769
"KATNA1",-0.00203931740459067,-0.00191452470003875,-0.00458692394943547,0.00668933786196448
"KATNB1",-0.00597832591857527,0.00138460634538126,0.000282105715307282,0.00252969391217136
"KAZALD1",-0.00402970349110462,-0.00349641566597935,0.00230313988763409,-0.0021262169216174
"KAZN",-0.00450687444172492,0.00983720232366277,-0.000900599417892079,-0.00180374618113304
"KBTBD11",-0.00674958235884032,-0.00358144567957946,0.00911915713627363,0.000829492992552798
"KBTBD2",-0.00309805396868749,0.00579519503567451,-0.00175654367309184,0.00604373694257323
"KBTBD4",0.000412899975215918,-0.0017666822991229,0.00194298014692614,0.00325753000886376
"KCNA1",-0.00353234192974702,0.00145713293209488,-0.00323076209655792,-0.00525599958704596
"KCNA10",-0.00556682405989006,0.00303874028280059,-0.000823279895850203,-0.00631267318301239
"KCNA5",-0.000866766017370491,0.00302284090562366,-0.00499297579705088,-0.00219454013758844
"KCNAB1",-0.000823306577547821,0.00310474190360156,-0.00448432506014541,-0.00718191554686547
"KCNAB2",-0.00143814124010657,0.00443661058229906,-0.0115990020874718,0.00166770035810358
"KCNB1",-0.00395885615862494,0.00350610011087786,-0.00326937245038311,-0.0016106410777769
"KCNC3",-0.00330884997171415,0.00286109972272286,-0.00587871668375364,-0.00590827074207829
"KCNC4",-0.0036973713795824,-0.00279925351031094,-0.000950460438138016,-0.00337762739249341
"KCND3",0.00920267512985288,0.000101964017832818,0.0086856808148018,-0.0111256219361464
"KCNE2",-0.00185722787142846,0.0030709544929346,-0.00150206727864422,-0.0044369016854479
"KCNE4",0.0186721899279979,0.00603608356396306,-0.00951739620056431,0.000693187920398371
"KCNF1",-0.000191035768013574,0.000414670777466687,-0.00200251130845169,-0.00307782341437723
"KCNG1",-0.00390037180135919,0.0140712954379206,-0.000586491298941143,-0.000330459627285255
"KCNH2",-0.00448733670430356,0.0139378536833061,-0.00683880775204965,0.00197514132577339
"KCNH6",-0.00338520228813978,0.00309509276051548,0.00035652451456611,-0.00216289831753765
"KCNIP1",-0.000297995001364425,0.00518278567474155,0.00200334275481898,-0.00419285385937018
"KCNIP2",-0.000104409722660482,0.0037562714318634,-0.00301361399445316,-0.00642398826096721
"KCNJ12",-0.000905140647235525,0.00428817429325275,-0.000833568540041217,-0.00616575275038949
"KCNJ14",-0.00321336118472271,-0.000567239745172517,-0.0046911278744833,0.000569414828726984
"KCNJ15",0.00414075271696349,0.00292029888739002,-0.00367612638252627,0.00166834103988695
"KCNJ2",0.00376985293804809,-0.000943002339913067,0.0103809527831722,-0.00132073302522762
"KCNJ3",-0.000611695511246274,-0.0109361542069295,0.00211226154680141,-0.00912362892860307
"KCNJ5",-0.00135992232363448,0.00804873318450801,-0.00316698457532406,-0.000377567433405257
"KCNJ6",-0.000135888569422385,0.001101275166275,-0.000287772175044404,-0.00393543688165177
"KCNJ8",0.017054671736535,0.00451977592385801,-0.00932924568358733,0.00232154749762006
"KCNK1",0.00491177896803004,-0.0229929470875001,0.0121328776065878,-0.000411540277536886
"KCNK10",-0.000784208766109483,-0.00446999841090328,0.00219796302656845,-0.00370594358278982
"KCNK12",0.002247947649619,0.00470838796929003,-0.00373683592213772,-0.00500843135935831
"KCNK3",-0.001084762580499,0.000573902837015495,-0.00159030798355122,0.000618527059729723
"KCNK5",-0.00964466875094706,0.0117626228534399,0.000492234124943888,0.00736157102959067
"KCNMA1",0.0167925372060377,0.0137009677836745,0.0139893006922937,-0.00976140037899053
"KCNMB1",0.0114588879118497,0.0139039696906184,0.00164728565671432,-0.00279668186149207
"KCNMB2",-0.00375584290613051,0.0054146245087103,0.000880531842212271,-0.00380362770720244
"KCNMB4",-0.000873995390789201,0.0100364936262562,-0.0115398992520242,0.0105317466605538
"KCNN2",0.00484630960051431,-0.00834980865225798,0.00181576149460651,-0.00458390121949029
"KCNN3",0.00669067716495617,0.00943398836081287,-0.00241347705344686,-0.00708979426489432
"KCNN4",-0.00731893258367542,0.00199399920363175,0.00928961058755412,-0.00421678357364174
"KCNQ1",-0.0137384541361523,0.00366419360168699,0.00192286378367183,0.00800598034395175
"KCNQ2",-0.00182183942006668,0.00214364350556476,-0.000699899709623776,-0.0048506449798552
"KCNQ3",-0.0032546379958546,0.00209563815979611,-0.00262351930711635,-0.00344163979235675
"KCNQ4",-0.00439456646081992,-0.00153448302884139,-0.0013423897791262,-0.00241995244628954
"KCNS1",-0.00504089711921033,0.00770732662201302,-0.0015100792698995,-0.00505163335987833
"KCNS3",0.00674331026184799,0.00273599317477286,0.0135914311854021,-0.00281849118326503
"KCTD13",-0.00185611323740429,0.000325792958134504,-0.002155405508513,-0.00156130231079201
"KCTD14",-0.00564737959453019,-0.00337913177940841,0.00750168893424453,0.00451728974876474
"KCTD15",0.00826707079833515,-0.00441665021126664,0.00220881575866642,-0.00202129597707989
"KCTD17",-0.00254144817777881,-0.0054299443063087,-0.00754376377854886,0.000378036812669902
"KCTD2",-4.1379546134255e-05,-0.000704101198917275,-0.00272940731656621,0.00163858386952305
"KCTD20",-0.00221658497820989,0.00259640160545993,-0.00105015594462015,0.00449933359615614
"KCTD3",-0.000890042132128198,-0.00326010730679455,0.0039685423838792,0.00850031130955248
"KCTD5",-0.00135091382825562,-0.00202200517441262,0.00186375573050108,0.00729298825286447
"KCTD7",0.000527285787206704,0.00572706077495437,-0.00204781555439762,-0.00141811701598954
"KCTD9",0.00679763229969238,-0.0128747098735034,0.0037302237390494,0.00324270600531986
"KDELC1",0.00340144317859939,0.00675103215743256,-0.00229405233277328,0.00616348273282833
"KDELR1",0.000260377295534043,-0.00544062301685504,0.00233324583396631,0.000280562967879305
"KDELR2",-0.00119121900928902,-0.00512054209657441,0.00453876770200933,0.00572351640034294
"KDELR3",0.0110868934500063,-0.0163698906661308,0.00824401665403843,-0.0028511666374996
"KDM1A",-0.00150116900887559,-0.00162949051026974,-0.00309339396930388,0.00515185838895741
"KDM3A",-0.000420894575650565,-0.000463467006111176,-0.00100834021829331,0.00885952524311296
"KDM3B",-0.00221977570373497,-0.00106466340523088,0.0025754162420373,0.000702598155465891
"KDM4A",-0.00459969767314779,-2.02414116586138e-05,-0.000966744231653834,0.00169291256591458
"KDM4C",-0.00356510881928051,-0.000457247043740778,0.00541392732375439,0.00124593638954703
"KDM5B",0.000175960784825878,0.0040804129133957,0.0173458093414138,-0.00190389366327634
"KDM5C",-0.00436199797758003,0.00239806715739869,0.00109587317782435,0.000136610198719903
"KDM6A",0.000412683560621988,-0.000152973247767662,0.00316058264647519,0.00523411618298926
"KDM6B",0.00129178769143964,0.00141000319412488,0.000400448539140289,0.00223419022569149
"KDR",0.011686364854501,0.00816499227535486,-0.00228598182400042,0.00597871630579307
"KDSR",0.00450813392633322,-0.00458681906034104,-0.00424327908138459,0.00338465387104723
"KEAP1",-0.00246287182356824,-0.00340637198919547,-0.00045463223874064,0.00347199981546583
"KHDRBS1",-0.00192457748106314,-0.00260071247430172,-0.00140278913007807,0.00686142781531051
"KHDRBS3",-0.0113711998444293,0.0214702807627984,0.000150213370746424,0.00615868481053785
"KHK",-0.00854920321681492,-0.000436215958549068,-0.00598731766594694,0.00563283105831392
"KHNYN",-0.00231053427859841,-0.00165684717655814,0.00561377910688347,0.00344867777760595
"KHSRP",-0.00564951891608827,-0.00257994239400489,-0.00640145287602471,0.00566753595674033
"KIAA0020",-0.00334456162530642,-0.00406782706527655,-0.00314126958955702,0.00698089295515185
"KIAA0100",-0.00139526855113649,-0.00393387913251547,0.000428961883958601,0.00650030061150168
"KIAA0101",-0.00322842325012905,-0.0167642255485294,-0.0049874499458609,0.0102062530319014
"KIAA0141",-0.00346633944196795,-0.00113754324496903,0.00255072995906157,-0.00150474706335719
"KIAA0195",-0.00445071653117141,0.00383007769923342,0.00148705001956543,0.00231435614548354
"KIAA0196",-0.00151696190523525,0.00247346744946343,-0.00204585508294564,0.00694461467014399
"KIAA0247",0.00864732603387601,0.00156747346570341,0.00776030895407274,0.000303246857844795
"KIAA0319",-0.00456947386215755,-0.00554203889629292,0.00962204196567463,-0.00854968042440312
"KIAA0319L",-0.00426588761072601,-0.00192407076137641,0.004062536382817,-0.00245018063656147
"KIAA0355",-0.000958289955287659,0.0123861904259975,0.00572347363678651,0.00378738863993458
"KIAA0368",-0.00293545685603393,-0.00173483383386791,-0.00157517807399733,0.00438629081117634
"KIAA0391",-0.000376796220932763,-0.00446270989073903,0.00340761711051638,0.00253443621251544
"KIAA0430",0.00393086770605024,0.00347757707874236,0.00503751241284963,0.000568370597370663
"KIAA0513",0.00218712029091718,0.000735019228346751,0.0104404637298991,-0.00759308866689248
"KIAA0556",-0.00420661023341763,0.00355526695093033,0.00191677684771426,0.00387644870828477
"KIAA0586",-0.00261998982994444,-0.00247179936208294,0.000512674685503947,-0.00266886026355495
"KIAA0753",-0.00239774140326732,-0.000709144380875005,0.000579715915274504,0.00179075924830648
"KIAA0895",0.00164351647964096,-0.00867625526275539,-0.00798466124656595,0.00380287121868017
"KIAA0907",-0.00382903507923194,0.00404887473703049,0.000160882349091429,0.00438480144760947
"KIAA0922",0.0068341482922513,-0.00274602557697873,-0.00475440446762307,0.00132309828256012
"KIAA0930",0.00630792514719485,-0.0033173049147848,-0.00822473519199323,0.00257578089489572
"KIAA1009",-0.00233774817237094,0.00819933452163033,-0.00241264182651963,0.00128643198527955
"KIAA1033",0.00153698239713245,0.00169634088653279,-0.00305705804741988,0.00757428514964372
"KIAA1199",-0.00544897332457238,-0.00191349301693398,0.00158244929771517,0.0116324242610579
"KIAA1324",-0.00951398335243059,-0.0144504730391083,0.0475578615601197,-0.0140394528595963
"KIAA1467",0.00161969551604362,0.00409518928336578,-0.00718669041387299,0.000788284708169738
"KIAA1598",-0.00428014149336536,-3.37251381036233e-05,0.00403885959622104,0.0072549347594209
"KIAA1609",-0.000833941636833293,0.00332610121245689,-0.00194448032066789,0.00374768336590974
"KIAA1704",-0.00639146850316165,0.0117389147701746,-0.00474193137416562,0.00845923605680451
"KIDINS220",-0.000651161039481043,0.00627766983845071,0.0030792624992455,0.00528120305510536
"KIF11",-0.00385245336746246,-0.012982994103548,-0.00624743441530941,0.0148406767547647
"KIF13B",-0.00135811412645092,-0.00267446602093333,0.00813415052117186,-0.00393534356085482
"KIF14",-0.00326015178420722,-0.0124027676601817,-0.00828801981750146,0.011393269782139
"KIF15",-0.00554718160583536,-0.00624013970593256,-0.00458128751261355,0.0140273333754997
"KIF16B",-0.00488598776897021,0.0104360583541984,0.00660815523455307,0.00606993481612808
"KIF17",-0.000504281292569898,0.00176827185478718,-0.00162485699431277,-0.00619176924985023
"KIF18A",-0.00231905986195923,-0.00847934122555796,-0.0049643664669372,0.0103926962673392
"KIF1A",-0.000780647174923194,0.00519649863741927,-0.00225408812558577,-0.00361982454119312
"KIF1B",-0.00188030716761561,-0.00472351235573417,0.00250430230889622,0.00211210284743586
"KIF1C",0.00235479347684336,-0.00705377710816586,0.00200874665372161,-0.0040617351586962
"KIF20A",-0.00348185711544039,-0.012497818300475,-0.008012367924227,0.00901983521794237
"KIF20B",-0.0042966646965029,-0.00561650920673924,-0.00421149930567594,0.0117005080904978
"KIF21B",-0.00920527796809077,0.00309662386274212,0.00238618308917226,-0.00175982985461281
"KIF23",-0.00294726246511932,-0.0136363444261486,-0.00665761302297145,0.0132729234403288
"KIF25",-0.00407551946412378,0.00742139125812628,-0.00303289682826161,-0.0020501182051421
"KIF2C",-0.00538439052636129,-0.0106663790719856,-0.00939671081565102,0.00844125373231419
"KIF3B",-0.00753305322321293,0.0122855837180729,0.00148410917659433,0.0115090264755409
"KIF3C",-0.000569816634843386,0.0102075649565748,-0.00349575935932816,0.00388823929243595
"KIF4A",-0.00439086316078699,-0.00801118187023101,-0.01086310584,0.011933152490306
"KIF5A",-0.000887542040119631,0.00877030689941438,0.000307319752995488,0.000520525833020597
"KIF5B",-0.00465673797581041,0.00595502739025084,0.00268490123194846,0.00608000087223882
"KIF5C",0.00421526907720346,0.00803845281526678,0.000725569133023807,0.000111167564928668
"KIFAP3",0.00162990012891222,0.00756780972691586,0.0110556309464267,0.00434814391987577
"KIFC1",-0.00317284016524224,-0.00945981148210733,-0.00375106974596726,0.00442766459163265
"KIN",-0.00147012152997465,0.00271127988107496,-0.00382801229152382,0.00997953928944282
"KIRREL",0.00817848015272724,0.0121900318799718,-0.00257057037439116,0.0048013766018447
"KITLG",0.00511722298428713,-0.00986566912869347,0.00245077752258434,-0.00429531816805918
"KL",0.00181910554319169,0.0142226756218624,0.00207728467311513,-0.0013465010880291
"KLC1",0.00820842337612132,-3.86509847691473e-05,0.000528219915874096,-0.000905816816433227
"KLC2",0.00153007733085436,-0.00494752993728044,-0.00404526981608285,0.00509260200388637
"KLF11",0.00403163396552433,0.00149137047697791,0.00392726005983635,0.00738168584444415
"KLF12",0.0062711186459854,0.00792798697475714,0.000669869971811486,-0.000293743363725191
"KLF13",0.00319033636037087,-0.0062606757609684,0.00600461193386967,0.00395859379454373
"KLF15",-0.00187895898729735,0.002903414342216,-0.00129293280915743,-0.00263974361180377
"KLF2",0.0177188032115411,-0.00220334747989113,0.00165830552389217,-0.000865945834543787
"KLF3",-0.0026674240150978,-0.000455889600406459,0.00816984204953461,0.00346376942002889
"KLF4",0.00466394871769059,-0.0162066461939389,0.0326886417629248,0.000926398268080536
"KLF5",-0.0101465126200553,0.00112476675998502,0.00780211472851267,0.00872582893409376
"KLF6",0.00557426084259432,-0.000174076421164496,-9.86088557550257e-05,0.00170023191189434
"KLF9",0.0114997936171765,0.00127831292313217,0.00424161065574163,-0.00360341654776264
"KLHDC10",-0.00564937586577547,0.00615813229476399,0.00488065214693306,0.00632113956066203
"KLHDC2",-0.00164187737625339,0.0023055534139355,0.0126484554586251,0.00245780306442593
"KLHDC3",-0.0028329267531264,-0.00075931112867048,0.00141717707658481,0.00646827594939267
"KLHDC4",-0.00789538056700098,-0.00102190257865686,-0.00267121151124766,-5.43129042192536e-05
"KLHL11",0.000310504201692001,0.000323308436772654,-0.00337893491309663,-0.00506734832387756
"KLHL12",-0.00322523667499229,0.00133385753715694,0.00432237953433782,0.00233280028420991
"KLHL20",0.00052972841212091,0.000865735911424026,0.000222167381230452,-0.000556204067496865
"KLHL21",0.00299555847090098,-0.00102483650204711,-0.0186941523773115,0.00602990505776211
"KLHL22",0.00347237265515515,-0.00284603308403022,-0.00488324262878313,-0.00286135432431768
"KLHL23",-0.00797763176643506,0.0050470447052944,-0.00386238311296954,0.0101802825830616
"KLHL25",-0.00408165342206371,-0.00532849056543509,-0.00623973964039184,-0.00360945278372301
"KLHL26",-0.00371384295788919,-0.00130907509533785,0.00194426008889714,-0.000355689546029379
"KLHL3",-0.00315394616575647,0.0177977505800332,0.00169038974386458,-3.73847806459185e-05
"KLHL36",-0.00538296831938451,0.00731823888512288,0.00126452407943708,0.00117516941960461
"KLHL7",0.000383892057548091,0.00444047480796447,-0.00808224994436182,0.00547090550041725
"KLHL9",-0.000711972501287899,0.00262896870013713,0.00476876092389787,0.00445734802661025
"KLK1",-0.00500592858540672,-0.00896571579655494,0.0229328840999776,-0.00771909049622109
"KLK10",0.0252571881897297,-0.0309196198500968,-0.0205381986336356,-0.00541229588643824
"KLK11",0.0120386302672849,-0.0239239750293635,0.0111220207108457,-0.0114272429898852
"KLK12",-0.00207484432830477,-0.0099552354714894,0.00865870612803658,-0.00466939034643123
"KLK13",-0.00217137781924588,0.00223789991433589,-0.000808162671589625,-0.00475330637619074
"KLK15",-0.00317079260264257,-0.00315533313877162,0.013993382858626,-0.00738745547365827
"KLK2",-0.00316894766381828,1.4425114126487e-05,-0.00171655543762247,-0.00567505122009918
"KLK3",-0.00301022367466332,-0.00594705794250658,0.00203068400182445,-0.00821964046158203
"KLK5",-0.0033227436417244,0.00100078645114007,-0.00547701076880631,0.000398208647023751
"KLK6",0.00868844267707686,-0.00649766693832354,-0.0263516385991885,-0.00196403075404726
"KLK7",0.00937212199942484,-0.00668198183199943,-0.0142317623720166,-0.00630887083310622
"KLKB1",-0.0013925012185424,-0.000689292809668079,-0.00465298300362795,-0.00889481715098823
